3596,Förskolekonsulent
1439,Försvarsmeteorolog
1833,Försäkringsaktuarie
7158,Försäkringsförmedlarassistent
6876,Försäkringsförmedlare/Försäkringsmäklare
2557,Försäkringshandläggare
5570,"Försäkringshandläggare, försäkringskassa"
3990,Försäkringsjurist
2552,Försäkringskonsulent
1834,Försäkringsmatematiker
2554,Försäkringsombud
2555,Försäkringsrådgivare/Försäkringssäljare
2556,Försäkringsspecialist
2558,Försäkringstjänsteman
2563,Försäkringsutredare
578,"Försäkringsutredare, försäkringskassa"
4906,Försäljningsassistent
6368,Försäljningschef
4907,Försäljningssekreterare
6343,Försöksdjurskötare/Försöksdjurstekniker
2174,Förtullare
3103,Förvalsare
6806,"Förvaltare, skogsbruk"
3074,Förvaltningsassistent
5228,"Förvaltningschef, kommun"
7303,"Förvaltningschef, landsting"
5800,"Förvaltningsdirektör, statlig"
422,Förvaltningsekonom
6179,Förvaltningsjurist
2494,Garagevakt
4890,Garantihandläggare
6012,Garderobiär/Garderobvaktmästare
3410,Garvare/Skinnberedare
3411,Garvarmästare
5354,Gaspåfyllare
5946,Gasskärare
2727,Gassvetsare
5229,Gatuchef
3726,Gatuförsäljare
2970,Gelbgjutare
5623,Gemmolog
3820,Genealog
2011,Generaldirektör
2012,Generalkonsul
2026,Generalsekreterare
4748,Genetiker
5477,Geodet
5762,Geofysiker
6190,Geograf
1827,Geokemist
5761,Geolog
332,Geologassistent
5475,Geotekniker
3245,Gipsgjutare
1364,Gipstekniker
5397,GIS-ingenjör
7534,GIS-samordnare
7533,GIS-utvecklare
954,Gitarrbyggare
955,Gitarrtekniker
6011,Gjutare
4158,"Gjutare, betongvaruindustri"
3246,"Gjutare, keramik"
7470,Gjutberedare
6016,Gjuterioperatör
5142,Gjutgodsrensare
2973,Gjutmästare
2364,Glas- och metallmontör
6195,Glas- och porslinsmålare
3954,Glasarbetare
3924,Glasblåsare
6172,Glasbruksarbetare
4068,"Glaserare, keramik"
3943,Glasetsare
6173,Glasgravör
3955,Glashärdare
3956,Glasmaskinskötare
4069,Glasmålare
7311,Glaspolerare
3957,Glaspressare
1191,Glassberedare
3926,Glasslipare
3958,Glassmältare
5878,Glastekniker/Glasmästare
3959,Glastryckare
3927,Glasverksarbetare
3960,Glasögonslipare
6201,Gnistare
2223,Godsmottagare
4570,Golfbanearbetare
387,Golfbaneföreståndare
7643,Golfinstruktör/Golftränare
7193,"Golvbeläggningsarbetare, industri"
5861,Golvläggare
7174,"Golvläggare, utan yrkesbevis"
7186,Golvslipare/trä
2656,Gradare
4382,Gradör
7440,"Grafiker, game concept artist"
7442,"Grafiker, texturerare"
4039,Grafisk formgivare
7376,"Grafisk operatör, digital produktion"
2891,"Granskare, revision"
2892,Granskningsman
1399,Gravstenhuggare
6185,Gravör
4017,"Gravör, metall"
6299,"Gravör, tryckmedier"
878,"Gravör, ädelmetall"
4571,Greenkeeper
4572,Griftegårdsarbetare/Kyrkogårdsarbetare
7017,Grillbiträde/Gatuköksbiträde
225,"Grillkock, snabbmat"
5874,"Grovarbetare, bygg och anläggning"
2839,Grovplåtnitare
5976,Grovplåtslagare
7444,"Gruppchef, teknik"
2963,"Gruppföreståndare, bank"
7588,Gruppledare för kontorspersonal
7687,Gruppledare inom socialtjänst
1477,Gruppterapeut
7543,Gruvbyggare
1828,Gruvgeolog
4214,Gruvmätare
2483,Gränskontrollant/Passkontrollant
7216,"Grävlastarförare, anläggning"
507,Grävmaskinförare
6963,"Grävmaskinförare, skogsbruk"
4538,Grönsaksodlare
6775,"Grönsaksodling, förman"
5594,Guide
5621,Guldsmed
6272,"Gårdsmästare, växtodling/Rättare, växtodling"
6288,"Gårdsmästare,blandad drift/Rättare,blandad drift"
1493,Habiliteringsassistent
7511,Habiliteringspedagog
5540,Hallföreståndare
5144,Halmvaruarbetare
2616,Hammarsmed
5280,Hamnarbetare/Stuveriarbetare
4884,Hamnchef
5037,Hamnkapten
2752,"Handelsagent, partihandel"
3247,Handformare
7340,"Handformare, gjuteri"
4690,"Handgravör, tryckmedier"
5796,Handikappkonsulent
4858,Handlingskoordinator
5571,"Handläggare, utredare, arbetslöshetskassa"
5776,"Handläggare/Utredare, offentlig förvaltning"
6400,Handpaketerare
1424,Handsksömmare
3226,Handstickare
3227,Handvirkare
3228,Handvävare
7270,Hantverkspedagog
1413,Hattmakare
6839,Heatsettryckare
7558,"Helikopter, färdmekaniker"
554,Helikopterförare/Helikopterpilot
640,Helikoptermekaniker
608,Helikoptertekniker
7020,Helpdesktekniker/Supporttekniker
3727,Hemförsäljare
443,Hemhjälp
1457,Hemsjukvårdare
6107,Hemslöjdskonsulent
1494,Hemterapeut
991,Hemtextilsömmerska
5713,Hemtjänstassistent
5799,Hemvårdare
1509,Hemvårdsassistent
241,Herrfrisör
1417,Herrskräddare
5608,Hissmontör
3821,"Historiker, forskare"
7646,"Hjullastarförare, godshantering"
1595,Hjälpmedelskonsulent
5668,Hjälpmedelstekniker
1626,Homeopat
6265,Hortonom
394,Hotellchef
213,Hotellhusfru
5596,Hotellreceptionist
455,Hotellstädare
4133,Hotellvaktmästare/Piccolo
710,Hotellvärd/Hotellvärdinna
5486,Hovmästare
3124,Hovrättsassessor
3126,Hovrättslagman
4945,Hovrättspresident
6519,Hovrättsråd
5928,Hovslagare
7095,HR-assistent
6872,HR-konsult/PA-konsult
6873,HR-specialist/HR-adviser
3412,Hudsorterare
5494,Hudterapeut
3822,"Humanist, forskare"
4619,Hunddressör
6765,Hundförare
4620,Hundgårdsförman
1860,Hundpsykolog
6286,Hundskötare/Hundvårdare
4621,Hundtrimmare
4622,Hunduppfödare
4495,Husdjursrådgivare/Husdjurskonsulent
6283,Husdjurstekniker
810,Hushållsmaskinreparatör/Vitvarureparatör
7187,Husmontör
211,Husmor
2283,Husvagnsförsäljare
7480,"Huvudtillsyningsman, järnväg"
859,Hydraulmontör
860,Hydraulreparatör
4749,Hydrobiolog
1829,Hydrogeolog
5766,Hydrolog
7344,Hygiensjuksköterska
2589,Hyresintendent
2590,Hyreskonsulent
3929,"Hyttmästare/Produktionsledare, glasbruk"
3011,"Hyttskötare, järnbruk"
6628,Hyvelmästare
750,"Hyveloperatör, sågverk"
5932,"Hyvlare, metall"
4359,"Hyvlare, trä"
2810,Hårdlödare
7609,Hårdvarukonstruktör
423,Hälsoekonom
6699,Hälsoinformatör
6700,Hälsopedagog
6683,Hälsoplanerare
1916,Hälsovårdsinspektör
970,"Härdare, plast"
3587,Hörselvårdsingenjör/Hörselingenjör
3599,Hörselvårdskonsulent
3588,Hörselvårdstekniker
6550,Idéhistoriker
2996,Idrottsagent/Sportagent
6667,Idrottsdomare
3494,Idrottsinstruktör/Idrottstränare
6083,Idrottskonsulent
3496,Idrottspedagog
388,Idrottsplatschef
6294,Idrottsplatsvaktmästare/Idrottsplatsarbetare
3687,Illusionist
6150,Illustratör
2134,Imam
3688,Imitatör
6180,Immaterialrättsjurist
4750,Immunolog
5111,Importchef
2755,Importspeditör
768,Incheckare
1478,Individualterapeut
3307,Industridesigner
5607,Industrielektriker
5835,Industrilackerare
5971,Industriplåtslagare
5993,Industrirobotoperatör
5818,Industrirörmontör
6725,Industrisanerare
458,Industristädare
997,Industrisömmerska
2467,Informatiker
2464,Informatikerassistent
6732,Informationsarkitekt
7096,Informationsassistent
5120,Informationschef/Kommunikationschef
3883,Informationskonsult
5321,Informationsmäklare
3885,Informationssekreterare
6846,Informationsspecialist
6159,Informatör/Kommunikatör
7602,Infrastrukturarkitekt
196,Ingenjörsgeolog
2402,Inkasserare
5891,Inkassohandläggare
2794,Inkodare
5915,Inköpare
4909,Inköpsassistent
6373,Inköpschef
2545,Inköpsingenjör
4910,Inköpskontorist
2546,Inköpsledare
2547,Inköpsplanerare
4911,Inköpssekreterare
2548,Inköpstekniker
3105,"Inläggare, valsverk"
6112,Inläsare
2603,Innesäljare
5449,Inredningsarkitekt
25,Inredningsdesigner
5812,Inredningssnickare/Specialsnickare
6697,Inspector dealer
2857,Inspektionsdykare
3465,"Inspektör, Polisen"
1909,"Inspektör, Socialstyrelsen"
7154,Inspelningsassistent
7155,Inspelningskoordinator
4446,Inspelningsledare
4027,Inspelningstekniker
6260,Inspicient
6309,Installationselektriker
4233,Installationsingenjör
273,Installationstekniker
2532,Institutionsmäklare
5961,Institutionssekreterare
431,Instruktionsförare
446,Instruktionsstädare
7596,Instruktör/Tränare inom specialidrott
812,Instrumentelektriker/Instrumenttekniker
326,"Instrumentingenjör, fysik"
1224,Instrumentmekaniker
1225,Instrumentmontör
1891,Integrationshandläggare
6526,"Intendenturpersonal, försvaret"
6527,"Intendenturpersonal, sjöfart"
1813,Intensivvårdssjuksköterska
7575,Interaktionsdesigner
5480,Internatföreståndare
2598,Internationell säljare
1239,Internrevisor
6970,"Intervjuare, opinionsundersökning"
959,Intonatör
2061,Invandrarkonsulent
2062,Invandrarsekreterare
520,Ismaskinförare
2367,Isoleringsmontör
7264,Isoleringsplåtslagare
6626,IT-arkitekt/Lösningsarkitekt
7590,IT-forensiker
4423,IT-jurist
2910,IT-metodansvarig
3898,IT-producent
5398,IT-revisor
2915,IT-samordnare
5432,IT-strateg
2717,IT-säkerhetschef
6625,IT-tekniker/Datatekniker
2917,IT-utredare
4769,Jaktkonsulent/Viltkonsulent
6307,Jaktvårdare/Viltvårdare
4770,Jaktvårdskonsulent/Jaktvårdsrådgivare
7429,Jobbcoach/Utbildningscoach
3916,Jockey
3689,Jonglör
4497,Jordbruksforskare
4499,Jordbruksrådgivare/Jordbrukskonsulent
6056,Journalist/Reporter
4088,Jungman
4424,Juridisk ombudsman
6520,"Jurist, allmän domstol"
3129,"Jurist, förvaltningsdomstol"
3130,"Jurist, specialdomstol"
7463,Juristassistent/Paralegal
4946,Justitiekansler
4947,Justitieombudsman
7322,Justitieråd
873,Juvelerare
874,Juvelfattare
6344,Jägare
6266,Jägmästare
7488,Järnvägsingenjör
318,Kabelmaskinoperatör
850,"Kabelmontör, elkraft"
783,Kabinchef/Purser
2013,Kabinettsekreterare
7635,Kabininstruktör
5850,Kaféföreståndare
3250,Kakelformare
2098,Kakelugnsmakare
971,"Kalanderskötare, plast"
657,Kalandrerare
7497,"Kalibreringsingenjör, tillverkningsindustri"
1401,Kalkbrottsarbetare
3414,"Kalkhusarbetare, garveri"
5485,Kallskänka
230,"Kallskänka, fartyg"
2618,Kallslagare
2708,"Kallsågare, metall"
7062,Kameraassistent
4808,"Kameraman, TV"
3132,Kammarrättsassessor
3133,Kammarrättsfiskal
3134,Kammarrättslagman
4950,Kammarrättspresident
3135,Kammarrättsråd
3148,Kammaråklagare
2897,Kamrer
6624,"Kanslichef, kommun"
2027,"Kanslichef, organisation"
6623,"Kanslichef, statlig"
7518,"Kanslichef/verksamhetschef, församling"
5168,Kanslijurist
2184,Kanslist
3362,Kantor
7385,Kantpressare
3931,"Kantslipare, glas"
752,Kantsågare
3670,Kapellmästare
259,Kapellvaktmästare
2130,Kaplan
4865,Karosserisnickare
5518,Kartingenjör
338,Kartograf
4395,Kartongmaskinskötare
339,Kartritare
340,Karttekniker
2923,Karusellsvarvare
6684,Kasinopersonal
587,"Kassaföreståndare, arbetslöshetskassa"
6658,"Kassaledare, butik"
2155,Kassapersonal
7421,Kategorichef/Kategoriansvarig
4294,Kemiingenjör
631,Kemikalieinspektör
5764,Kemist
6414,Kemitekniker
1099,Kemtvättare
4624,Kennelföreståndare
4406,Keramiker
3252,Keramikpressare
6729,Key account manager
1403,"Kilare, stenbrott"
6995,Kinesiolog
2275,Kioskbiträde
5748,Kiropraktor
2619,Klensmed
4659,Klichémontör
6874,Klinikapotekare
2033,"Klinikchef, tandvård/Verksamhetschef, tandvård"
1853,Klinikveterinär
6968,Klinisk farmakolog
1473,Klinisk psykolog
5963,Klockare
4081,Klottersanerare
264,Klubbvärdinna
1419,Klänningssömmerska
7663,"Kock, à la carte"
5359,"Kock, fartyg"
7664,"Kock, storhushåll"
5484,Kocksteward
3003,Kokillgjutare
3025,Kokillskötare
1133,Kolare
5660,Kolonnarbetare
6871,Kolportör
2113,Komminister
3466,"Kommissarie, Polisen"
6362,Kommunchef
6818,Kommundirektör
1892,Kommunhandläggare
827,Kommunikationselektriker
7626,Kommunikationsstrateg
2514,Kommunikationstekniker
3994,Kommunjurist
6621,Kommunrevisor
1893,Kommunsekreterare
6058,Kompositör
4851,Koncerncontroller
2276,Konditoribiträde
6668,Konduktör
993,Konfektionssömmerska
3700,Konferencier
708,Konferenschef
4134,Konferenstekniker
3194,Konferenstolk
712,Konferensvärd/Konferensvärdinna
7203,Konsertarrangör
3377,Konsertmästare
7030,Konservator
2974,Konstgjutare
6044,Konsthantverkare
4878,Konstinramare/Rammakare
2440,Konstintendent
7023,Konstkonsult
3272,Konstnär
4856,Konstnärsmodell
7156,Konstpedagog
6620,"Konstruktör, elkraft"
5455,"Konstruktör, el-tele"
6619,"Konstruktör, textil, trä, glas, förpackningar"
7495,"Konstruktör, tillverkningsindustri"
4412,Konstsmed
4162,Konststensgjutare
1782,Konsulent på stifts-/nationell nivå
4951,Konsumentombudsman
6304,Konsumentvägledare
6548,Kontakttolk/Dialogtolk
5841,Kontorist
2198,Kontorsbiträde
6365,"Kontorschef, bank"
6379,"Kontorschef, offentlig förvaltning"
6395,"Kontorschef, utbildningsföretag"
6026,Kontorskassör
721,Kontorsreceptionist
459,Kontorsstädare
4136,Kontorsvaktmästare
7515,Kontraktsadjunkt
167,Kontrollingenjör
6222,"Kontrollingenjör, elektronik"
6219,"Kontrollingenjör, elkraft"
6235,"Kontrollingenjör, gruv, metallurgi"
6232,"Kontrollingenjör, kemiteknik"
6227,"Kontrollingenjör, maskin"
6238,"Kontrollingenjör, textil, trä, glas, förpackn."
4642,"Kontrollmätare, virke"
2938,"Kontrolloperatör, metallprodukter"
4256,"Kontrolltekniker, elektronik"
4291,"Kontrolltekniker, kemiteknik"
4317,"Kontrolltekniker, textil, trä, glas, förpackn."
4360,"Kontursågare, snickeri"
5147,"Konverteringsarbetare, papper"
5677,Kopieringsmaskinskötare
5631,Kopparslagare
4692,"Kopparsticksgravör, tryckmedier"
6117,Kopplingstekniker
6183,Koreograf
4009,Koreolog
2403,Korgmakare
5892,Korgmakeriarbetare
2404,Korgmöbelmakare
3870,Korrekturläsare
208,Kostchef
6813,Kostekonom
1865,Kostkonsulent
3911,Kostymassistent
6169,Kostymmästare
6151,Kostymtecknare
3912,Kostymör
274,Kraftstationsmaskinist
275,Kraftverksoperatör
7594,Kran- och hisstekniker
6688,Kranbilsförare
7621,Kravanalytiker
2738,Kreditberedare
2739,Kreditbevakare
2740,Kreditchef
5948,Kredithandläggare
2741,Kreditman
2742,Kreditrådgivare
5498,Krematoriemästare/Föreståndare
263,Krematorievaktmästare
312,Kretskortsmontör
2441,Krigsarkivarie
2503,Kriminalvårdare
4475,Kriminalvårdsdirektör
1894,Kriminalvårdsinspektör
3302,Kriminolog
2399,Kronoassistent
6832,Kronodirektör
6072,Kronofogde
5889,Kronoinspektör
2869,"Krosskötare, malmkross"
2859,Krossverksmaskinist
3253,Krukmakare
3933,"Kulare, glas"
2870,"Kulkvarnskötare, malmanrikning"
5231,Kulturchef
4033,Kulturgeograf
1896,Kultursekreterare
5572,"Kundmottagare/Verkmästare, bilverkstad"
7552,Kundmäklare
7522,"Kundserviceingenjör, tillverkningsindustri"
7627,Kundtjänstchef
5918,"Kundtjänsteman, försäkring"
2291,Kundtjänstmedarbetare
5994,Kundvagnsuppsamlare
5787,Kurator
2779,Kursadministratör
212,Kursgårdsföreståndare
3625,Kursutvecklare
5664,Kustbevakningstjänsteman
4396,Kuvertmaskinskötare
1371,Kvalificerad skattehandläggare
5537,"Kvalitetsbedömare, livsmedel"
4726,Kvalitetschef
5457,"Kvalitetsingenjör, el-tele"
4318,"Kvalitetsingenjör, textil, trä, glas, förpackn."
4257,"Kvalitetsingenjör/-tekniker, elektronik"
4246,"Kvalitetsingenjör/-tekniker, elkraft"
4292,"Kvalitetsingenjör/-tekniker, kemiteknik"
4276,"Kvalitetsingenjör/-tekniker, maskin"
4305,"Kvalitetsingenjör/-tekniker, metallurgi"
4728,Kvalitetskoordinator
2939,"Kvalitetsmätare, metallprodukter"
4729,Kvalitetsrevisor
4730,Kvalitetssamordnare
5652,Kvarnarbetare
1117,Kvarnmaskinskötare
1118,Kvarnoperatör
2860,"Kvarnskötare, stenkross"
1830,Kvartärgeolog
1495,Kvinnojoursarbetare
7611,Kyl- och värmepumpsmontör
7612,Kyl- och värmepumpstekniker
281,"Kylmaskinist, kyl- och frysanläggning"
5819,Kylmontör/Kyltekniker
4565,Kyrkogårdsförman
2115,Kyrkoherde
7519,Kyrkokamrer
2393,Kyrkvaktmästare
395,Källarmästare
2906,Kärnborrare
1769,Kärnfysiker
6726,Kärnkraftsanerare
7341,Kärnmakare
483,Köksbiträde
221,Kökschef
209,Köksföreståndare
222,Köksmästare
3614,Körledare
6243,Körsnär/Pälsmodellör
5536,Köttklassificerare
266,Köttmästare
7644,"Laborant, biologi"
327,"Laborant, fysik"
322,"Laborant, kemi"
1642,Laboratorieassistent
5786,Laboratoriebiträde
1960,"Laboratoriebiträde, fys.lab."
1961,"Laboratoriebiträde, kem.lab."
1962,"Laboratoriebiträde, sjukhus"
2046,Laboratoriechef
493,Laboratoriediskare
5516,"Laboratorieingenjör, fysik"
5515,"Laboratorieingenjör, kemi"
7408,"Laboratorieingenjör, metallurgi"
3723,Laboratorietandtekniker
328,"Laboratorietekniker, fysik"
323,"Laboratorietekniker, kemi"
1855,Laboratorieveterinär
2161,Lackerare
4070,"Lackerare, porslin"
1134,Lackkokare
1381,"Laddare, gruva"
6430,"Ladugårdsföreståndare/Ladugårdsförman, djuruppf."
6423,"Ladugårdsförman, blandad drift"
6422,"Ladugårdsskötare, blandad drift"
5842,Lagerarbetare
6353,Lagerchef
2200,Lagerkontorist
2243,Lagerplanerare
3136,Lagman
972,Laminatpressare
973,"Laminerare, plast"
4827,"Laminerare, tryckeri"
6616,Landsantikvarie
6615,Landsarkivarie
4501,Landsbygdsutvecklare
2016,Landshövding
5447,Landskapsarkitekt
6269,Landskapsingenjör
7304,Landstingsdirektör
3995,Landstingsjurist
6614,Landstingsrevisor
1897,Landstingssekreterare
2138,Lantbrevbärare
6287,"Lantbrukare, blandad drift"
6277,"Lantbrukare, djuruppfödning"
6271,"Lantbrukare, växtodling"
4476,Lantbruksdirektör
7354,Lantbruksekonom
6421,"Lantbruksförman, blandad drift"
5102,Lantbruksförvaltare
6340,Lantbruksinspektor
3090,Lantbrukskassör
4503,Lantbruksrådgivare/Lantbrukskonsulent
6267,Lantmästare
5472,Lantmätare/Förrättningslantmätare
4477,Lantmäteridirektör
341,Lantmäteriingenjör
5614,Larminstallatör/Larmtekniker
6116,Larmoperatör
7637,Laseroperatör/Laserskärare
6402,Lastare
5578,Lastbilsmekaniker
6751,Lastbilssäljare
509,Lastmaskinförare
4993,Lastningsförman/Load master
4041,Layoutare
4040,Layoutchef
4042,Layouttecknare
3026,LD-operatör
5408,"Ledande montör, el"
828,"Ledningsmontör, tele"
2001,Ledsagare
1518,Lekterapeut
3860,Lektör
7438,Leveldesigner
2201,Leveransbevakare
5027,Leveranschef
398,Leveransman
3195,Lexikograf
6211,Licenskontrollant
2853,"Liftbyggare/Liftmontör/Montageledare, liftar"
6690,Liftdumper- och lastväxlarförare
1332,Liftmaskinist
1333,Liftskötare
1349,"Limberedare, träfiberindustri"
1350,"Limmare, fiberskivtillverkning"
4361,"Limmare, snickeri"
4752,Limnolog
4339,Limousineförare
1334,Linbaneskötare
3583,Lindansare
6038,Lingvist
2775,Linjeagent
853,"Linjemontör, elkraft"
855,"Linjereparatör, elkraft"
1427,Linnesömmerska
3962,Linsslipare
4362,Listarbetare
4363,Listmakare
2997,Litterär agent
5442,"Livsmedelsarbetare, mejeri"
4323,Livsmedelsingenjör
6819,Livsmedelsinspektör
6239,Livsmedelstekniker
3528,Ljudassistent
3529,Ljudbandstekniker
7042,Ljuddatatekniker
7658,Ljuddesigner
3531,Ljudingenjör
7597,Ljudmixeroperatör
6085,Ljudtekniker
7598,Ljusbordsoperatör
3537,Ljusdesigner
1135,Ljusformare
1136,Ljusstöpare
6086,Ljussättare
6189,Ljustekniker
5118,Logistikchef
5471,Logistiker
176,Logistikingenjör
5721,Logoped
1627,Logopedassistent
702,Lokalguide
5550,Lokförare/Förare av tåg
5620,Lokreparatör
5569,"Lots, fartyg"
6838,LSS-handläggare
2965,Lånechef
5625,Låssmed/Låstekniker
3415,Läderfärgare
7383,Lädervaruarbetare
7239,Läkare
5967,Läkarsekreterare/Vårdadmin/Medicinsk sekreterare
7387,Läkeeurytmist
7475,"Läkemedelsansvarig, apotekare"
7476,"Läkemedelsansvarig, receptarie"
2358,Läkemedelsinspektör
2606,Läkemedelskonsulent
3706,Läkepedagog
6610,Länsantikvarie/1:e antikvarie
4480,Länsarkitekt
5169,Länsassessor
6609,Länsbibliotekarie
4481,Länsbostadsdirektör
3652,Länshemslöjdskonsulent
6942,Länsjaktvårdare
4773,Länsjaktvårdskonsulent
7595,Länsjurist
4482,Länsjägmästare
4952,Länspolismästare
6608,Länsråd
5171,Länsrättsassessor
3137,Länsrättsfiskal
3138,Länsrättsnotarie
4483,Länsskattechef
1856,Länsveterinär
4953,Länsåklagare
5809,Lärarassistent
5715,Lärare i fritidshem/Fritidspedagog
5714,Lärare i förskola/Förskollärare
7295,Lärare i förskoleklass
7652,"Lärare i grundskolan, årskurs 1-3"
7653,"Lärare i grundskolan, årskurs 4-6"
7654,"Lärare i grundskolan, årskurs 7-9"
7127,Lärare i gymnasiet
7128,Lärare i gymnasiet - yrkesämnen
7165,Lärare i musik- och kulturskolan
7164,Lärare i prakt./estet och annat ämne
7126,Lärare i praktiska och estetiska ämnen
6918,"Lärling, anläggningsdykare"
7219,"Lärling, bandlastarförare"
7220,"Lärling, bandschaktarförare"
6916,"Lärling, beläggningsarbete"
7221,"Lärling, beläggningsmaskinförare"
6919,"Lärling, bergarbetare"
6920,"Lärling, betongarbetare"
6921,"Lärling, betonghåltagare"
6923,"Lärling, byggnadsplåtslagare"
6927,"Lärling, glastekniker"
6928,"Lärling, golvläggare"
7222,"Lärling, grävlastare"
7223,"Lärling, grävmaskinförare"
6929,"Lärling, hissmontör"
7267,"Lärling, industrielektriker"
6930,"Lärling, installationselektriker"
7266,"Lärling, isoleringsplåtslagare"
7225,"Lärling, lastmaskinförare"
7196,"Lärling, mobilkranförare"
7226,"Lärling, motorschaktvagnförare"
6934,"Lärling, murare"
6922,"Lärling, målare"
6935,"Lärling, plattsättare"
7227,"Lärling, pålmaskinförare"
7189,"Lärling, stenmontör"
6926,"Lärling, ställningsbyggare"
6937,"Lärling, tak- och tätskiktsmontör"
7248,"Lärling, teleskoptruckförare"
7197,"Lärling, tornkranförare"
6925,"Lärling, träarbetare"
6938,"Lärling, undertaksmontör"
6924,"Lärling, ventilationsplåtslagare"
7265,"Lärling, VVS-isolerare"
6932,"Lärling, VVS-montör"
6917,"Lärling, väg- och anläggningsarbetare"
7228,"Lärling, väghyvelförare"
7131,Läromedelsassistent
3602,Läromedelsintendent
1182,Läskedrycksberedare
4874,Lästmodellör
4159,Lättbetongarbetare
4089,Lättmatros
3083,Löneadministratör
3084,Löneassistent/Lönekontorist
7622,Lösullsinstallatör
7312,Make-up artist
6758,Makroanalytiker
2871,Malmanrikare
1382,Malmarbetare
2872,Malmförädlingsarbetare
2873,Malmkrosskötare
1383,"Malmlastare, gruva"
372,Malmletare
3407,Malmvägare
2998,Manager
249,Manikyrist/Manikurist
2360,Mannekäng
3877,Manusförfattare
3214,Marinarkeolog
4753,Marinbiolog
6824,Marinmekaniker
7325,Marinmeteorolog
6961,"Markberedningsförare, skogsbruk"
183,Markförhandlare
4216,Markingenjör
5548,Marknadsanalytiker
6314,Marknadsassistent
5090,Marknadschef
5547,Marknadsförare
406,Marknadskommunikatör
407,Marknadskonsult
408,Marknadskoordinator
416,Marknadsplanerare
417,Marknadsundersökare
7274,"MAS, medicinskt ansvarig sjuksköterska"
5590,"Maskinbefäl, fartyg"
6300,Maskinbokbindare/Bokbinderiarbetare
2899,Maskinbokförare
861,Maskinbyggare
802,Maskinelektriker
3005,"Maskinformare, gjuteri"
5557,"Maskinförare, lantbruk/Traktorförare, lantbruk"
5689,"Maskinförare, träfiberskivor"
4018,"Maskingravör, metall"
4693,"Maskingravör, tryckmedier"
7337,"Maskinist, energi"
7326,Maskinkonstruktör
3006,Maskinkärnmakare
862,"Maskinmekaniker, industri/varvsindustri"
6863,Maskinmekaniker/Skogsmaskinmekaniker
863,Maskinmontör
276,Maskinmästare
1063,"Maskinoperatör, bageri"
1005,"Maskinoperatör, fisk"
1119,"Maskinoperatör, foder"
5663,"Maskinoperatör, fotografiska produkter"
1268,"Maskinoperatör, garnberedning"
4163,"Maskinoperatör, gipsplattor"
1069,"Maskinoperatör, gummiindustri"
6389,"Maskinoperatör, hygienteknik"
7373,"Maskinoperatör, hårdband"
6761,"Maskinoperatör, juice, frukt, grönt o veg. olja"
1094,"Maskinoperatör, konfektyrindustri"
998,"Maskinoperatör, konservering"
1000,"Maskinoperatör, kött"
6409,"Maskinoperatör, läkemedel"
5305,"Maskinoperatör, mekanisk verkstad"
7374,"Maskinoperatör, mjukband"
1014,"Maskinoperatör, rökning"
1154,"Maskinoperatör, sockerindustri"
929,"Maskinoperatör, sprängämnen och pyroteknik"
1164,"Maskinoperatör, te-, kaffe- och kakaoberedning"
1170,"Maskinoperatör, tobaksindustri"
4829,"Maskinoperatör, tryckeri"
5629,"Maskinoperatör, ytbehandling"
4366,"Maskinoperatör, ytbehandling, trä"
5619,Maskinreparatör
864,"Maskinreparatör, stationära"
4504,Maskinrådgivare/Maskinkonsulent
4384,Maskinskärare
3963,"Maskinskötare, glas"
1193,"Maskinskötare, glasstillverkning"
2164,"Maskinskötare, lackering"
1194,"Maskinskötare, mejeri"
3967,"Maskinskötare, tegelbruk"
4364,"Maskinsnickare/Operatör, snickeri, inredning"
6606,"Maskinsnickare/Operatör, trävaruindustri"
2640,Maskinställare
1297,"Maskinställare, textil"
6752,"Maskinsäljare, entreprenad"
279,"Maskintekniker, vattenverk"
3107,Maskinvalsare
5493,Maskör/Sminkör
3979,"Massaberedare, keramik, tegel"
7490,"Massaberedare, papper"
645,"Massablekare, processoperatör"
646,"Massakokare, processoperatör"
647,Massamaskinförare
6308,Massör/Massageterapeut
3013,Masugnsarbetare
1835,Matematiker
1446,Matematisk statistiker
6801,Materialkemist
177,Materialplanerare
7631,Materialprovare
329,"Materialprovare, fysik"
178,Materialstyrare
6198,Matros
7422,"Matros, inre fart"
1102,Mattvättare
6376,Mediachef
409,Mediakonsulent
410,Mediaplanerare
2607,Mediasäljare
4484,Medicinalråd
6096,Medicinteknisk ingenjör
7093,Mediehanterare
6122,Mediepedagog
7328,"Medlemsvärvare, intresseorg./Telefonkommunikatör"
5662,Mejeriarbetare
1137,Mesabrännare
3068,Metallduksvävare
2849,Metallkonstruktionsmontör
5942,Metallsågare
6022,Metalltryckare
5473,Metallurg
5702,Meteorolog
335,"Meteorologassistent/Observatör, flygvapnet"
7461,Meteorologisk observatör
2410,"Metodanalytiker, IT"
2126,Metodistpastor
1447,Metodstatistiker
4754,Mikrobiolog
1230,Mikromekaniker
336,Mikroskopist
5777,Miljö- och hälsoskyddsinspektör
7514,Miljö- och klimatstrateg
5986,Miljöarbetare/Renhållningsarbetare
6474,Miljöchef
1927,Miljöcontroller
427,Miljöekonom
1919,Miljöhandläggare
1920,Miljöingenjör
1921,Miljöinspektör
6182,Miljöjurist
6514,Miljökemist
5778,Miljörevisor
1922,Miljösamordnare/Miljökoordinator
1923,Miljöskyddschef
